account_id,associate_id,origination_date,account_balance,is_migrated,days_delinquent,cured_flag,last_payment_date,delinquency_status
3811,7,2024-10-21,308121,1,0,0,2023-04-04,Current
3812,5,2023-08-08,61826,0,0,1,2022-07-30,Current
3813,17,2026-01-01,194962,0,15,0,2022-12-10,Early
3814,24,2024-03-18,394572,1,0,0,2022-12-30,Current
3815,20,2024-08-16,176044,0,60,1,2024-10-28,30-60
3816,9,2022-09-23,239103,0,0,0,2022-05-05,Current
3817,14,2025-11-01,387164,0,0,0,2023-03-14,Current
3818,12,2022-05-04,55495,1,30,1,2024-09-18,Early
3819,6,2024-02-28,78481,1,15,1,2022-08-20,Early
3820,17,2023-03-20,192339,1,0,0,2024-04-22,Current
3821,19,2023-07-29,430041,1,0,0,2024-11-11,Current
3822,19,2023-11-04,286774,1,0,0,2022-07-10,Current
3823,16,2023-03-06,187815,1,90,0,2023-11-10,60-90
3824,12,2024-06-24,498016,0,15,0,2023-08-11,Early
3825,12,2025-07-26,153475,0,0,1,2023-02-16,Current
3826,20,2022-11-05,229845,0,0,0,2025-11-03,Current
3827,6,2025-08-19,369186,0,60,0,2022-10-30,30-60
3828,23,2024-06-26,99476,0,15,0,2024-12-22,Early
3829,4,2026-01-01,273177,0,60,1,2024-03-27,30-60
3830,6,2025-11-11,340696,0,0,0,2024-10-22,Current
3831,11,2023-07-17,246314,0,60,0,2025-03-18,30-60
3832,1,2024-02-20,488988,1,30,1,2023-01-05,Early
3833,24,2025-04-29,486946,1,30,0,2024-02-04,Early
3834,23,2024-02-07,210020,1,0,0,2024-08-03,Current
3835,15,2024-08-17,257383,1,60,0,2024-11-12,30-60
3836,11,2023-12-14,119093,0,15,1,2025-06-16,Early
3837,25,2022-10-24,119123,0,60,1,2024-05-11,30-60
3838,19,2024-11-11,66535,0,0,0,2024-12-14,Current
3839,18,2023-03-24,378634,0,0,0,2024-03-20,Current
3840,17,2024-10-04,96562,0,0,0,2025-04-11,Current
3841,19,2022-09-29,431186,0,0,0,2025-11-25,Current
3842,21,2023-04-26,306323,0,0,1,2024-10-06,Current
3843,14,2023-08-08,401224,0,0,0,2024-08-17,Current
3844,18,2022-10-12,308916,1,0,1,2025-11-23,Current
3845,19,2025-04-10,239607,0,60,0,2025-05-18,30-60
3846,15,2023-08-31,280063,0,0,1,2024-04-23,Current
3847,15,2022-08-02,91269,0,0,1,2025-09-01,Current
3848,4,2025-04-10,130674,0,60,0,2023-02-06,30-60
3849,7,2023-11-25,354606,0,15,0,2023-04-15,Early
3850,13,2024-12-12,446343,0,15,0,2025-12-04,Early
3851,3,2025-07-07,335291,0,0,1,2024-10-06,Current
3852,16,2025-05-13,488744,1,0,0,2024-09-19,Current
3853,9,2025-07-03,127095,0,0,1,2024-11-07,Current
3854,8,2024-12-11,294172,1,0,0,2024-07-28,Current
3855,20,2025-12-03,250003,1,120,0,2025-12-18,90+
3856,13,2023-05-18,140925,0,15,0,2023-06-07,Early
3857,17,2023-03-09,116381,0,0,1,2024-11-25,Current
3858,17,2022-01-23,149468,0,30,0,2023-03-05,Early
3859,17,2024-04-14,292330,0,0,0,2024-03-14,Current
3860,1,2024-02-18,375893,0,0,1,2025-01-18,Current
3861,8,2025-04-03,481888,0,60,1,2023-10-02,30-60
3862,19,2023-03-19,63731,0,0,1,2022-04-13,Current
3863,6,2022-08-06,436791,1,90,0,2024-04-20,60-90
3864,3,2022-07-03,497728,1,0,0,2025-07-12,Current
3865,5,2023-07-26,101024,1,30,0,2023-07-26,Early
3866,13,2025-11-29,166712,0,0,1,2024-12-30,Current
3867,15,2025-01-06,151121,1,0,0,2025-02-27,Current
3868,14,2025-04-08,315976,0,15,0,2025-03-06,Early
3869,23,2022-10-30,82332,0,90,1,2023-09-04,60-90
3870,16,2025-09-26,62467,1,30,0,2025-03-17,Early
3871,18,2023-05-28,91025,0,15,0,2022-08-17,Early
3872,22,2025-09-06,194179,0,120,0,2025-06-13,90+
3873,22,2025-06-04,127994,0,0,0,2022-12-18,Current
3874,11,2023-03-21,144202,0,0,0,2023-08-03,Current
3875,3,2025-10-31,93481,0,0,1,2025-12-15,Current
3876,22,2025-01-15,445797,0,30,1,2024-02-23,Early
3877,10,2025-04-20,125118,0,60,0,2023-05-25,30-60
3878,10,2024-03-17,436154,0,15,0,2023-12-30,Early
3879,21,2023-06-11,494854,1,60,0,2023-10-22,30-60
3880,16,2024-10-05,173714,0,15,1,2024-05-12,Early
3881,12,2025-09-04,451634,0,0,0,2022-04-14,Current
3882,2,2022-04-07,274699,1,0,1,2025-04-10,Current
3883,9,2025-07-27,210185,0,90,1,2022-04-04,60-90
3884,24,2024-12-07,134363,0,0,0,2025-02-12,Current
3885,3,2023-08-12,435751,0,0,0,2025-04-03,Current
3886,24,2022-05-28,375188,0,0,0,2025-05-22,Current
3887,25,2022-10-25,261027,0,0,0,2025-06-15,Current
3888,15,2022-05-11,323958,0,15,0,2024-01-02,Early
3889,3,2025-06-24,411484,0,0,0,2025-11-13,Current
3890,19,2022-05-11,322168,0,60,0,2023-01-28,30-60
3891,18,2022-05-21,244360,0,0,0,2023-02-14,Current
3892,8,2022-01-24,421380,1,15,0,2024-07-14,Early
3893,17,2024-02-23,107836,0,30,0,2024-03-17,Early
3894,8,2025-02-15,319579,1,15,0,2023-11-15,Early
3895,7,2022-09-23,305095,1,60,1,2025-04-30,30-60
3896,7,2023-09-03,382745,0,0,1,2025-05-31,Current
3897,3,2023-11-14,311176,0,0,0,2025-09-18,Current
3898,1,2023-01-04,433015,1,0,0,2023-12-31,Current
3899,4,2022-12-31,299717,1,60,0,2022-10-16,30-60
3900,25,2022-08-31,184479,0,90,0,2024-12-31,60-90
3901,5,2022-08-31,411087,1,0,0,2022-08-24,Current
3902,1,2025-06-26,82940,0,15,1,2022-12-16,Early
3903,15,2024-06-24,55666,0,0,0,2025-06-20,Current
3904,5,2023-07-05,349266,0,0,0,2022-08-20,Current
3905,13,2025-09-18,430791,0,15,1,2024-03-01,Early
3906,8,2023-10-22,206164,0,0,0,2022-08-15,Current
3907,8,2025-02-02,441897,0,0,0,2023-11-06,Current
3908,5,2025-01-22,435546,0,15,1,2023-03-11,Early
3909,9,2023-07-08,256717,0,30,0,2023-04-14,Early
3910,1,2025-01-18,413334,1,0,0,2025-03-01,Current
3911,4,2024-11-26,412612,1,15,1,2025-05-08,Early
3912,3,2024-06-04,441351,0,0,1,2022-08-19,Current
3913,2,2024-04-13,76505,0,0,1,2024-11-24,Current
3914,8,2024-03-06,86713,0,30,1,2023-12-22,Early
3915,23,2022-03-24,497603,0,0,0,2023-06-20,Current
3916,9,2025-12-04,355313,0,0,1,2024-03-21,Current
3917,2,2025-11-12,254354,0,0,1,2024-02-15,Current
3918,14,2023-10-06,127511,1,60,1,2022-03-12,30-60
3919,14,2023-02-18,494958,1,0,1,2024-01-16,Current
3920,4,2024-07-18,352666,0,0,0,2024-05-17,Current
3921,6,2022-06-14,262204,0,0,1,2022-05-14,Current
3922,11,2024-06-26,300694,0,0,0,2024-12-01,Current
3923,3,2024-04-21,299836,0,15,0,2025-01-15,Early
3924,8,2025-10-19,284561,0,0,0,2022-11-09,Current
3925,3,2023-07-20,411541,0,30,1,2023-04-18,Early
3926,14,2025-08-11,53880,0,30,0,2022-06-07,Early
3927,13,2025-10-25,486670,1,15,1,2023-04-12,Early
3928,13,2022-07-10,498927,0,0,0,2025-11-14,Current
3929,2,2022-10-21,93539,1,0,0,2022-04-28,Current
3930,13,2022-03-31,290056,1,0,0,2024-05-01,Current
3931,19,2023-07-11,269057,1,0,0,2025-12-31,Current
3932,6,2024-03-03,64799,0,0,1,2023-09-04,Current
3933,16,2024-12-14,154843,0,15,0,2025-10-25,Early
3934,2,2024-10-28,493942,0,0,0,2023-04-28,Current
3935,8,2022-09-16,98784,0,0,0,2022-06-16,Current
3936,17,2024-10-17,163034,0,0,0,2024-09-26,Current
3937,23,2022-05-24,486549,0,0,0,2024-06-23,Current
3938,2,2024-06-02,484044,0,60,0,2023-12-24,30-60
3939,10,2023-12-11,250598,0,0,0,2022-10-29,Current
3940,16,2022-10-01,104362,1,60,0,2024-07-28,30-60
3941,6,2022-12-18,103997,0,15,0,2025-01-29,Early
3942,2,2025-02-28,231413,0,60,1,2024-08-02,30-60
3943,2,2023-01-02,462289,0,0,1,2023-12-09,Current
3944,13,2024-10-25,414543,1,90,0,2022-03-15,60-90
3945,24,2024-07-31,326693,0,0,0,2024-12-19,Current
3946,15,2022-03-23,369064,0,15,0,2025-02-08,Early
3947,2,2023-12-16,266398,0,0,0,2022-08-26,Current
3948,7,2022-04-20,310464,0,0,0,2022-06-01,Current
3949,3,2022-01-08,463532,0,15,0,2022-06-24,Early
3950,8,2024-03-22,207255,0,15,0,2025-01-20,Early
3951,23,2023-12-10,406004,0,0,1,2025-07-29,Current
3952,14,2023-09-24,74624,0,0,1,2023-11-18,Current
3953,24,2024-08-10,243587,0,15,0,2023-02-21,Early
3954,23,2022-02-21,284784,1,0,0,2022-03-14,Current
3955,22,2025-12-02,96705,1,0,0,2023-09-13,Current
3956,7,2022-02-03,139326,0,90,0,2022-09-05,60-90
3957,21,2022-01-02,469972,0,90,0,2023-07-20,60-90
3958,7,2022-03-21,372534,0,60,1,2023-02-14,30-60
3959,1,2024-11-12,118369,0,60,1,2024-05-26,30-60
3960,17,2023-04-25,251893,0,0,0,2025-12-16,Current
3961,9,2022-08-11,321733,0,120,1,2023-01-27,90+
3962,21,2023-09-15,163012,0,0,0,2025-05-21,Current
3963,13,2025-05-23,457332,0,0,0,2024-11-03,Current
3964,21,2025-09-17,385325,0,30,0,2024-01-06,Early
3965,19,2025-12-25,225858,0,0,0,2024-11-03,Current
3966,21,2022-06-06,275758,0,0,1,2025-06-18,Current
3967,19,2024-08-15,173711,0,0,1,2022-12-17,Current
3968,25,2023-05-20,126425,0,0,0,2025-07-23,Current
3969,25,2024-08-25,473502,0,15,1,2023-01-21,Early
3970,22,2025-01-24,65994,0,0,1,2024-05-26,Current
3971,17,2023-11-02,161915,0,0,0,2025-10-25,Current
3972,23,2023-09-18,435105,0,0,0,2022-05-27,Current
3973,23,2023-05-11,154672,0,0,1,2022-09-02,Current
3974,10,2022-12-24,338783,0,0,1,2025-04-30,Current
3975,10,2022-11-10,329349,0,90,0,2024-11-30,60-90
3976,4,2025-09-25,368821,0,0,0,2023-04-19,Current
3977,8,2023-07-22,82930,0,60,0,2023-03-26,30-60
3978,22,2025-11-06,123313,1,0,1,2025-10-13,Current
3979,20,2024-04-18,274923,1,0,1,2025-08-08,Current
3980,20,2023-11-27,163153,0,0,0,2022-09-03,Current
3981,18,2023-05-28,330460,1,0,0,2024-02-27,Current
3982,14,2024-04-16,470520,0,0,1,2025-09-18,Current
3983,18,2022-05-08,282911,0,0,0,2023-11-11,Current
3984,14,2022-05-29,146058,0,0,1,2024-02-29,Current
3985,20,2022-11-24,137876,1,0,0,2023-08-14,Current
3986,21,2022-07-06,135366,0,15,0,2022-06-19,Early
3987,24,2022-10-18,63403,1,90,0,2024-09-02,60-90
3988,15,2025-12-07,392196,0,0,0,2024-04-18,Current
3989,22,2024-03-15,298550,0,30,1,2022-05-03,Early
3990,4,2023-03-23,311420,0,30,1,2022-06-14,Early
3991,13,2023-11-19,385639,0,0,1,2022-11-28,Current
3992,23,2022-12-19,213004,0,60,0,2023-07-08,30-60
3993,8,2023-08-11,408234,0,90,0,2025-09-29,60-90
3994,18,2024-03-20,348845,0,0,0,2025-07-11,Current
3995,12,2023-10-01,446601,0,15,1,2023-10-26,Early
3996,23,2024-08-26,302396,0,15,0,2024-03-25,Early
3997,14,2025-08-05,107241,1,0,1,2025-05-05,Current
3998,2,2025-08-11,191439,0,0,1,2023-10-23,Current
3999,18,2022-03-17,115030,0,90,0,2025-03-14,60-90
4000,24,2022-10-12,227577,0,30,1,2024-06-21,Early
4001,2,2023-01-12,214404,0,0,1,2022-08-11,Current
4002,11,2022-05-06,257397,1,0,1,2025-05-07,Current
4003,9,2022-02-25,478484,1,90,0,2022-03-10,60-90
4004,12,2024-03-07,468779,0,0,1,2023-02-03,Current
4005,17,2023-10-25,155185,0,15,0,2023-06-07,Early
4006,15,2025-12-18,86404,1,0,0,2022-02-23,Current
4007,25,2024-08-11,105182,1,0,0,2025-04-14,Current
4008,17,2024-10-15,345135,1,0,0,2024-09-11,Current
4009,18,2025-07-20,154601,1,0,1,2022-10-25,Current
4010,22,2023-07-21,228735,0,0,0,2025-07-03,Current
4011,6,2022-03-06,378030,0,15,0,2025-11-07,Early
4012,17,2024-12-19,172002,0,15,0,2025-06-19,Early
4013,23,2023-08-30,395992,0,0,1,2024-10-01,Current
4014,24,2023-04-29,467343,0,30,1,2025-02-07,Early
4015,18,2023-06-26,369836,0,0,0,2023-04-14,Current
4016,8,2024-09-10,275461,0,0,1,2023-11-16,Current
4017,9,2024-07-06,349644,0,0,0,2024-04-20,Current
4018,6,2023-10-22,345929,0,0,0,2023-09-15,Current
4019,5,2023-01-02,134146,0,90,1,2025-01-19,60-90
4020,12,2024-03-06,97997,0,15,1,2025-09-03,Early
4021,25,2025-04-18,57170,1,0,1,2025-07-09,Current
4022,11,2023-01-29,194375,1,30,0,2024-04-12,Early
4023,25,2023-06-27,383887,0,0,0,2024-10-19,Current
4024,1,2022-10-22,85187,0,0,0,2025-04-24,Current
4025,11,2022-08-27,246106,0,0,0,2024-09-19,Current
4026,19,2024-07-13,182965,0,30,0,2025-05-05,Early
4027,9,2023-06-03,194825,0,0,0,2022-12-02,Current
4028,2,2025-01-19,88090,0,60,0,2022-10-17,30-60
4029,12,2023-04-25,371556,1,0,0,2022-05-21,Current
4030,4,2023-04-04,303478,0,0,0,2022-03-20,Current
4031,4,2024-04-29,368174,0,120,1,2022-03-12,90+
4032,18,2023-07-05,67509,0,0,0,2022-03-25,Current
4033,15,2022-06-12,118653,0,30,1,2023-06-18,Early
4034,19,2024-08-22,218001,0,30,0,2023-03-29,Early
4035,13,2025-06-30,441770,1,90,0,2023-07-25,60-90
4036,19,2024-03-29,491507,0,0,0,2025-08-27,Current
4037,17,2025-08-11,316186,0,0,0,2024-07-10,Current
4038,6,2023-06-30,243646,0,30,0,2024-09-12,Early
4039,16,2023-04-05,349345,0,15,1,2023-09-05,Early
4040,24,2024-10-15,273354,0,15,0,2022-09-01,Early
4041,12,2024-03-30,64016,0,0,0,2025-09-10,Current
4042,19,2023-07-24,337166,0,0,0,2022-02-22,Current
4043,5,2025-12-07,282034,0,0,1,2022-11-09,Current
4044,17,2022-07-13,77938,1,0,0,2025-05-08,Current
4045,23,2025-02-18,224750,0,0,1,2023-08-21,Current
4046,1,2022-03-08,430315,0,0,0,2024-05-23,Current
4047,25,2022-09-06,310710,0,0,0,2023-06-19,Current
4048,24,2025-06-25,282320,0,30,0,2025-04-21,Early
4049,23,2025-06-05,373864,0,30,1,2022-02-17,Early
4050,10,2024-05-20,417658,0,0,1,2022-09-17,Current
4051,15,2025-09-15,237877,0,0,0,2023-02-20,Current
4052,23,2024-11-28,183058,0,15,0,2025-05-06,Early
4053,21,2025-07-17,126478,0,0,0,2022-10-20,Current
4054,21,2022-02-04,455377,0,60,0,2024-04-17,30-60
4055,11,2024-02-01,463905,0,30,0,2025-01-05,Early
4056,13,2025-10-14,177101,0,60,1,2024-03-03,30-60
4057,5,2022-10-06,406843,1,15,1,2023-12-02,Early
4058,1,2025-07-27,241996,0,0,0,2024-11-06,Current
4059,24,2023-10-17,411417,0,15,1,2023-02-12,Early
4060,12,2024-09-13,255380,0,0,1,2023-06-08,Current
4061,11,2024-07-30,282200,0,0,0,2022-03-14,Current
4062,17,2024-10-18,113745,0,0,0,2024-12-19,Current
4063,4,2023-01-30,182283,1,0,1,2024-10-02,Current
4064,15,2025-01-25,443445,0,0,0,2022-06-15,Current
4065,25,2024-02-21,431116,1,0,0,2022-05-09,Current
4066,9,2024-11-09,491758,0,15,1,2025-05-27,Early
4067,21,2024-12-25,457561,0,120,0,2024-12-09,90+
4068,20,2024-11-23,151489,0,0,1,2025-08-01,Current
4069,19,2024-12-23,81819,0,0,0,2022-07-14,Current
4070,19,2022-10-04,97779,0,0,0,2023-02-02,Current
4071,12,2022-09-19,263493,1,90,0,2025-11-06,60-90
4072,5,2024-01-11,404388,0,0,0,2022-02-17,Current
4073,10,2025-08-25,115584,1,60,0,2023-01-08,30-60
4074,17,2022-10-26,463166,1,0,0,2023-01-12,Current
4075,5,2024-09-02,196245,1,30,1,2023-04-11,Early
4076,22,2025-09-14,298815,0,0,0,2024-03-06,Current
4077,16,2025-12-26,370176,0,0,0,2024-06-21,Current
4078,7,2023-01-21,427218,0,0,0,2023-12-03,Current
4079,9,2025-09-24,411417,0,0,0,2025-01-29,Current
4080,3,2022-10-12,340180,0,60,0,2024-07-10,30-60
4081,15,2023-12-10,304957,0,15,0,2022-11-06,Early
4082,16,2022-11-18,121356,0,0,1,2022-07-18,Current
4083,18,2024-04-24,195364,1,90,0,2025-05-01,60-90
4084,14,2024-12-03,53052,1,0,1,2025-05-28,Current
4085,3,2024-06-05,356521,0,90,0,2024-03-20,60-90
4086,12,2022-10-27,248910,0,0,0,2022-10-30,Current
4087,9,2023-04-17,379963,0,60,0,2022-02-04,30-60
4088,7,2023-11-24,425833,0,0,1,2024-12-08,Current
4089,9,2023-04-01,196692,0,0,0,2025-04-03,Current
4090,13,2025-07-13,80461,0,0,0,2024-04-12,Current
4091,18,2023-07-03,332894,0,0,0,2023-10-13,Current
4092,5,2025-06-01,59472,0,15,1,2022-06-22,Early
4093,13,2023-08-16,381407,0,0,1,2024-12-26,Current
4094,4,2023-04-05,162036,0,120,0,2025-07-03,90+
4095,2,2025-06-13,238674,1,90,0,2023-11-21,60-90
4096,16,2022-11-10,337667,0,90,1,2025-09-06,60-90
4097,9,2023-07-10,211838,0,90,1,2025-04-12,60-90
4098,9,2024-06-12,415406,0,30,0,2024-12-20,Early
4099,6,2024-10-04,116060,0,120,1,2023-06-10,90+
4100,11,2025-12-05,321223,0,60,0,2022-03-26,30-60
4101,22,2024-09-28,189471,0,0,0,2025-04-15,Current
4102,24,2022-09-17,372870,0,30,0,2024-09-29,Early
4103,22,2025-11-15,405050,0,60,0,2025-08-26,30-60
4104,1,2023-05-10,328676,0,30,0,2022-07-06,Early
4105,4,2025-05-12,434833,0,0,0,2025-10-06,Current
4106,13,2024-01-21,93162,0,0,0,2023-06-30,Current
4107,23,2022-03-11,446965,1,30,0,2023-01-26,Early
4108,13,2023-09-26,323497,0,90,0,2023-04-05,60-90
4109,13,2024-11-16,162313,1,0,0,2024-03-17,Current
4110,2,2023-12-31,78477,1,0,1,2022-06-17,Current
4111,9,2023-10-03,205642,0,0,0,2024-08-09,Current
4112,24,2022-06-30,136373,1,15,0,2022-08-05,Early
4113,8,2024-11-26,454653,1,0,0,2023-03-11,Current
4114,7,2024-12-26,219176,1,15,1,2022-07-14,Early
4115,4,2023-09-14,244442,0,90,0,2023-05-20,60-90
4116,18,2025-04-01,54551,0,15,0,2023-01-25,Early
4117,3,2025-06-11,118359,1,0,1,2025-03-26,Current
4118,6,2024-07-16,498096,0,90,0,2024-09-25,60-90
4119,12,2023-12-03,193988,0,15,0,2023-01-01,Early
4120,12,2024-07-31,176150,0,0,0,2025-06-14,Current
4121,21,2022-07-12,222517,0,0,1,2022-10-17,Current
4122,8,2023-09-01,359780,0,15,0,2022-05-26,Early
4123,22,2022-08-15,341829,0,60,1,2025-08-01,30-60
4124,22,2023-08-13,363278,1,90,0,2024-01-17,60-90
4125,1,2022-03-09,401060,0,0,1,2023-07-14,Current
4126,4,2023-12-03,157967,1,0,0,2022-11-02,Current
4127,21,2023-10-07,144455,1,0,0,2023-03-11,Current
4128,11,2023-10-14,308835,0,30,0,2025-11-04,Early
4129,3,2022-08-06,483209,0,30,0,2024-07-20,Early
4130,13,2023-04-25,225405,1,0,0,2025-08-05,Current
4131,25,2025-12-29,289646,0,0,1,2024-01-04,Current
4132,17,2023-11-05,239937,1,90,0,2022-08-27,60-90
4133,22,2025-08-15,361900,0,60,0,2022-01-13,30-60
4134,22,2022-11-30,435007,0,0,0,2022-06-25,Current
4135,10,2025-09-24,111192,0,30,0,2023-02-17,Early
4136,21,2022-02-23,241758,0,15,1,2024-09-20,Early
4137,12,2023-09-05,360877,0,0,0,2023-03-11,Current
4138,15,2023-06-14,285161,0,0,0,2025-07-03,Current
4139,21,2025-04-03,338137,1,0,0,2022-04-24,Current
4140,10,2022-10-11,211564,0,0,0,2025-04-04,Current
4141,14,2024-08-25,202053,1,15,0,2024-12-07,Early
4142,13,2023-01-06,336287,0,0,0,2025-12-11,Current
4143,5,2025-04-08,241349,0,0,1,2022-06-06,Current
4144,6,2023-04-27,157044,0,0,1,2024-05-26,Current
4145,24,2023-03-22,231062,1,0,1,2022-11-03,Current
4146,2,2022-03-05,178406,0,30,1,2023-12-18,Early
4147,22,2023-07-01,119351,0,0,0,2025-02-03,Current
4148,17,2022-11-06,231071,1,0,0,2022-03-02,Current
4149,4,2023-11-30,284085,0,90,1,2022-09-13,60-90
4150,14,2024-04-15,283883,0,0,1,2023-06-06,Current
4151,10,2022-10-24,120309,0,15,0,2024-02-24,Early
4152,3,2025-11-23,455662,1,0,0,2025-11-10,Current
4153,25,2025-05-21,211805,0,60,0,2023-08-18,30-60
4154,3,2023-07-15,169156,0,60,0,2025-10-05,30-60
4155,15,2023-05-24,388144,1,0,0,2025-10-01,Current
4156,6,2023-12-18,491848,1,15,1,2022-07-12,Early
4157,17,2025-05-06,71576,0,0,0,2023-05-12,Current
4158,12,2024-01-31,53320,0,90,0,2023-03-10,60-90
4159,22,2025-09-11,191822,0,0,0,2025-07-23,Current
4160,20,2024-03-26,153002,0,60,0,2024-06-01,30-60
4161,24,2024-03-21,234535,1,0,0,2025-09-30,Current
4162,11,2024-10-08,76572,0,15,1,2023-12-09,Early
4163,25,2024-01-08,330092,0,120,1,2023-09-01,90+
4164,4,2023-05-08,166528,0,60,1,2022-06-22,30-60
4165,6,2023-10-27,219898,0,0,0,2025-05-04,Current
4166,1,2022-06-15,139051,0,0,0,2025-03-07,Current
4167,20,2025-02-09,340011,0,0,1,2024-02-22,Current
4168,23,2022-02-26,241303,0,0,0,2025-07-25,Current
4169,16,2022-05-11,272428,0,0,1,2025-11-07,Current
4170,15,2025-04-16,307412,0,0,1,2024-10-14,Current
4171,17,2022-07-23,253305,0,0,0,2025-01-12,Current
4172,8,2023-12-15,356822,1,0,0,2023-09-11,Current
4173,12,2025-12-30,419705,0,0,0,2024-07-25,Current
4174,22,2024-11-29,325107,0,0,0,2024-09-02,Current
4175,21,2022-02-24,99434,1,0,0,2023-06-15,Current
4176,10,2025-05-08,116617,0,30,1,2022-07-23,Early
4177,15,2024-12-29,463485,0,0,1,2022-01-09,Current
4178,9,2024-10-18,167569,0,0,0,2025-11-07,Current
4179,2,2023-09-30,257384,1,0,0,2025-03-25,Current
4180,5,2024-09-24,409496,0,0,0,2025-06-04,Current
4181,6,2025-03-24,391876,1,15,0,2022-08-12,Early
4182,7,2022-06-10,419792,0,0,0,2024-11-06,Current
4183,21,2022-05-25,131494,0,0,0,2025-11-12,Current
4184,25,2022-10-17,269977,1,60,0,2025-08-17,30-60
4185,1,2022-04-26,127225,1,120,0,2024-04-04,90+
4186,23,2022-05-28,132867,0,0,0,2024-02-11,Current
4187,7,2022-07-22,218600,1,0,0,2025-09-06,Current
4188,20,2023-05-26,305669,0,0,0,2022-10-09,Current
4189,25,2024-04-29,391116,0,0,0,2023-12-03,Current
4190,12,2024-01-13,408405,0,0,0,2024-09-06,Current
4191,16,2024-07-19,140748,0,15,1,2023-06-13,Early
4192,16,2022-07-26,304265,0,0,1,2024-08-25,Current
4193,11,2025-09-24,214404,0,60,0,2022-05-01,30-60
4194,21,2022-11-05,436625,0,0,0,2024-12-30,Current
4195,4,2024-11-24,179529,0,0,0,2022-12-01,Current
4196,13,2023-12-18,314395,1,30,0,2025-12-27,Early
4197,7,2022-12-14,488933,1,0,1,2025-03-20,Current
4198,4,2022-08-21,411252,1,0,0,2022-12-23,Current
4199,15,2025-08-09,208099,0,0,0,2022-02-21,Current
4200,19,2023-09-20,147382,0,0,0,2025-08-27,Current
4201,9,2022-10-02,59583,0,0,1,2024-02-03,Current
4202,11,2025-09-23,100387,1,0,1,2023-09-26,Current
4203,8,2024-12-28,335248,0,0,0,2025-01-09,Current
4204,1,2023-09-02,62224,1,0,1,2024-03-01,Current
4205,23,2023-03-10,372768,1,120,0,2022-02-16,90+
4206,25,2022-01-16,499274,1,0,0,2023-03-02,Current
4207,24,2024-09-06,416464,0,0,0,2024-12-08,Current
4208,8,2025-12-04,277444,0,90,0,2023-05-24,60-90
4209,13,2023-03-02,472515,0,15,0,2024-06-17,Early
4210,22,2024-02-07,390716,0,0,1,2025-04-21,Current
4211,4,2023-01-13,397613,0,0,1,2023-09-03,Current
4212,8,2024-06-16,390072,0,15,0,2022-07-27,Early
4213,3,2025-12-03,316285,1,0,0,2022-03-14,Current
4214,9,2022-05-14,204422,0,15,0,2022-10-05,Early
4215,2,2024-05-16,383015,0,90,0,2024-11-29,60-90
4216,2,2022-11-24,186149,0,0,1,2023-04-25,Current
4217,13,2025-09-11,96015,0,0,0,2023-08-25,Current
4218,15,2025-03-05,221929,1,15,0,2025-01-18,Early
4219,23,2023-03-02,282268,0,0,0,2022-12-30,Current
4220,12,2024-05-03,240912,0,0,0,2025-07-24,Current
4221,4,2023-02-17,372046,0,0,0,2024-09-26,Current
4222,8,2022-10-18,55577,0,15,1,2023-11-01,Early
4223,9,2025-01-27,332146,1,15,1,2025-08-11,Early
4224,23,2025-04-08,100711,0,120,0,2023-12-03,90+
4225,5,2025-06-22,89451,0,60,1,2025-01-02,30-60
4226,24,2024-07-13,230175,0,0,1,2024-10-19,Current
4227,20,2024-05-22,471863,0,30,0,2022-07-31,Early
4228,18,2022-08-31,84831,0,0,0,2024-05-29,Current
4229,11,2025-06-04,299402,1,30,0,2025-07-03,Early
4230,15,2023-07-24,281376,0,0,0,2022-01-20,Current
4231,22,2024-01-12,408642,1,0,0,2023-08-25,Current
4232,9,2023-03-15,441093,0,30,0,2025-04-01,Early
4233,17,2023-07-04,294942,0,0,0,2023-12-04,Current
4234,12,2024-03-19,145119,0,60,0,2022-11-29,30-60
4235,7,2025-02-26,378974,0,15,0,2025-11-23,Early
4236,10,2023-12-28,392776,0,0,0,2023-06-05,Current
4237,25,2024-09-04,348977,0,0,0,2024-05-12,Current
4238,25,2025-08-29,293466,0,90,0,2022-03-12,60-90
4239,10,2022-10-28,273936,1,0,0,2023-10-24,Current
4240,13,2022-03-16,336542,0,15,0,2022-04-30,Early
4241,19,2022-11-13,111554,1,30,1,2023-05-20,Early
4242,11,2024-05-29,100755,0,90,0,2023-02-07,60-90
4243,13,2022-07-17,460922,0,30,0,2024-06-13,Early
4244,21,2022-06-17,203412,0,15,0,2022-12-18,Early
4245,8,2022-09-29,377138,0,60,0,2024-09-24,30-60
4246,8,2022-08-07,113884,1,60,0,2025-03-13,30-60
4247,4,2023-11-06,396505,0,30,0,2022-07-17,Early
4248,15,2023-01-28,67482,0,0,1,2023-07-08,Current
4249,11,2025-10-30,104225,0,0,0,2024-09-11,Current
4250,11,2025-06-04,239921,0,15,0,2025-03-29,Early
4251,1,2023-03-24,124854,0,0,1,2025-06-20,Current
4252,17,2025-01-29,91256,1,0,0,2023-10-16,Current
4253,15,2023-07-02,290617,0,0,0,2023-01-05,Current
4254,20,2025-03-24,158721,1,15,0,2022-05-26,Early
4255,6,2025-08-03,131110,1,0,1,2023-03-01,Current
4256,24,2024-11-20,163606,0,0,1,2024-01-01,Current
4257,22,2022-03-12,64650,0,0,0,2024-08-01,Current
